system,src_sym,tgt_sym,bon_mean,atk_mean,delta,abs_delta
A01,aɪ,aɪə,0.01810893738718607,0.016207685709557915,-0.0019012516776281546,0.0019012516776281546
A06,1,ʊ,0.007065798528536139,0.0051650217189887606,-0.0019007768095473786,0.0019007768095473786
A04,θ,vʲ,0.009882684898042024,0.007981945773214575,-0.001900739124827449,0.001900739124827449
A04,ʃ,tʃ,0.013447263564238086,0.015346877597628835,0.0018996140333907494,0.0018996140333907494
A05,tʲ,ɔø,0.01285641986318144,0.014755854448426291,0.001899434585244851,0.001899434585244851
A03,œ̃,l,0.014182577469804813,0.016079140932059786,0.0018965634622549726,0.0018965634622549726
A03,θ,aː,0.0,0.001895399142519679,0.001895399142519679,0.001895399142519679
A02,eɪ,y,0.0018918237238896185,0.0,-0.0018918237238896185,0.0018918237238896185
A06,eɪ,y,0.0018918237238896185,0.0,-0.0018918237238896185,0.0018918237238896185
A01,ʑ,ʑ,0.0031629142634684512,0.005052267977904963,0.0018893537144365116,0.0018893537144365116
A06,uː,eə,0.0007878165986475794,0.0026760496681923754,0.001888233069544796,0.001888233069544796
A01,ŋ,ʊ,0.021041751055716856,0.022928256162471523,0.0018865051067546677,0.0018865051067546677
A02,œ,aɪə,0.008925721698028657,0.010810837058105465,0.0018851153600768084,0.0018851153600768084
A01,ə,f,0.006984333029198658,0.005100525996337481,-0.0018838070328611768,0.0018838070328611768
A01,ʃ,ɛ,0.0029244789819686933,0.004801320263035152,0.001876841281066459,0.001876841281066459
A02,y,ɛ̃,0.003038848745921228,0.004912459607816764,0.0018736108618955362,0.0018736108618955362
A04,ʑ,1,0.02197582543072565,0.02384747935143849,0.0018716539207128402,0.0018716539207128402
A05,aɪ,ɾ,0.0018704992863101033,0.0,-0.0018704992863101033,0.0018704992863101033
A02,ɐ,ɛ̃,0.012910482862468537,0.014780270231160944,0.0018697873686924077,0.0018697873686924077
A01,ʊ,ŋ,0.012496855924543148,0.010628514312753388,-0.0018683416117897603,0.0018683416117897603
A03,ɔø,vʲ,0.0041195035626717304,0.005987705928712455,0.0018682023660407249,0.0018682023660407249
A06,tʃ,ɔː,0.006675626432914387,0.008542568680979993,0.0018669422480656062,0.0018669422480656062
A06,eə,m,0.024160253195087834,0.026026691441372048,0.0018664382462842133,0.0018664382462842133
A02,ɔ̃,ɛː,0.01665639513192359,0.014790754274449902,-0.0018656408574736893,0.0018656408574736893
A06,ɹ,x,0.013679146081123267,0.011814074551882183,-0.0018650715292410844,0.0018650715292410844
A02,k,ɹ,0.009346670529328744,0.011211391846108648,0.0018647213167799041,0.0018647213167799041
A01,ʊ,ɹ,0.01312819446131512,0.014991960318333978,0.0018637658570188568,0.0018637658570188568
A06,e,œ,0.010111415325514376,0.008248001854439843,-0.001863413471074533,0.001863413471074533
A06,aɪ,ɛː,0.007872629210611028,0.009734451894180639,0.0018618226835696115,0.0018618226835696115
A01,eə,ʑ,0.020837120935289836,0.018978297549918463,-0.0018588233853713727,0.0018588233853713727
A03,ʊ,ɹ,0.01312819446131512,0.014986032656275582,0.0018578381949604615,0.0018578381949604615
A06,|,1,0.05134048031743803,0.05319731205858741,0.0018568317411493812,0.0018568317411493812
A03,ɛɪ,e,0.003945172532122001,0.00208853859220802,-0.0018566339399139812,0.0018566339399139812
A06,k,|,0.010428796787542827,0.008572194982270695,-0.0018566018052721314,0.0018566018052721314
A02,ɐ,f,0.011538199333237442,0.00968184290874955,-0.001856356424487891,0.001856356424487891
A06,aɪ,vʲ,0.009005825154125568,0.010861567145861372,0.0018557419917358039,0.0018557419917358039
A02,f,ɔ̃,0.012812235750559947,0.014666642997824728,0.0018544072472647805,0.0018544072472647805
A02,ʑ,œ,0.013654428729940061,0.011800667340125002,-0.0018537613898150593,0.0018537613898150593
A01,ɾ,t,0.00886602740559645,0.007012771536811265,-0.001853255868785186,0.001853255868785186
A01,ʊ,vʲ,0.008926492421254508,0.010779490103565511,0.0018529976823110032,0.0018529976823110032
A01,eə,eɪ,0.013874494296203339,0.01572739598540823,0.0018529016892048899,0.0018529016892048899
A06,ɲ,k,0.05056059784427833,0.048709675967964584,-0.0018509218763137422,0.0018509218763137422
A06,ɛ,ŋ,0.012268286351828495,0.010418635691729962,-0.0018496506600985327,0.0018496506600985327
A04,ɔø,ɡ,0.018518534187521803,0.020365182154518786,0.0018466479669969824,0.0018466479669969824
A02,l,ɛ,0.03877367127929098,0.036932099571595475,-0.0018415717076955065,0.0018415717076955065
A03,p,aʊ,0.01030475279672323,0.012144224784371946,0.0018394719876487168,0.0018394719876487168
A03,ʊ,œ,0.012115486694353307,0.013953506438172319,0.0018380197438190114,0.0018380197438190114
A03,ɐ,ɔø,0.012364818116462015,0.010528315881812076,-0.0018365022346499386,0.0018365022346499386
A01,tʲ,aː,0.0018352683660057467,0.0,-0.0018352683660057467,0.0018352683660057467
A03,tʲ,aː,0.0018352683660057467,0.0,-0.0018352683660057467,0.0018352683660057467
A06,tʲ,aː,0.0018352683660057467,0.0,-0.0018352683660057467,0.0018352683660057467
A06,ʑ,ɹ,0.0183762897815915,0.02021094057942056,0.00183465079782906,0.00183465079782906
A04,tʲ,ɔø,0.01285641986318144,0.011022593279685031,-0.0018338265834964094,0.0018338265834964094
A02,ɡ,ɡ,0.0019876406836224405,0.00015397038326624138,-0.001833670300356199,0.001833670300356199
A02,vʲ,vʲ,0.0025117927134404878,0.004342684819856885,0.0018308921064163972,0.0018308921064163972
A03,e,uː,0.001828013734809392,0.0,-0.001828013734809392,0.001828013734809392
A06,eə,|,0.022699385099317362,0.020872869597656156,-0.0018265155016612064,0.0018265155016612064
A03,i,tʃ,0.0058830581312386,0.007708645676231515,0.0018255875449929154,0.0018255875449929154
A02,|,f,0.034007184730017466,0.03218496110882087,-0.001822223621196599,0.001822223621196599
A05,eə,aɪ,0.01973161931147126,0.017910134106429842,-0.001821485205041419,0.001821485205041419
A06,ɛ,aʊ,0.01294259487924021,0.01112269250799754,-0.0018199023712426703,0.0018199023712426703
A06,øː,ɔː,0.0,0.0018190318990492775,0.0018190318990492775,0.0018190318990492775
A01,ɛɪ,z,0.002509886077869797,0.0006931960937725089,-0.0018166899840972878,0.0018166899840972878
A04,x,øː,0.02300616634585264,0.024822667859189722,0.0018165015133370828,0.0018165015133370828
A05,w,|,0.005456505500272949,0.007272615991657056,0.0018161104913841063,0.0018161104913841063
A04,ɲ,ɔø,0.0,0.0018150227050710611,0.0018150227050710611,0.0018150227050710611
A02,uː,eɪ,0.0018145358898857076,0.0,-0.0018145358898857076,0.0018145358898857076
A03,uː,eɪ,0.0018145358898857076,0.0,-0.0018145358898857076,0.0018145358898857076
A01,k,t,0.007094259851161455,0.008907091332541616,0.0018128314813801614,0.0018128314813801614
A02,ʃ,ɛ,0.0029244789819686933,0.004733122774101394,0.001808643792132701,0.001808643792132701
A02,ɛː,x,0.010947914199579413,0.009139887916273988,-0.001808026283305425,0.001808026283305425
A03,t,|,0.009558252327418757,0.011363613665196627,0.00180536133777787,0.00180536133777787
A01,k,p,0.0067279894538573234,0.00492394113045381,-0.001804048323403513,0.001804048323403513
A05,|,ɛ,0.0446404172202519,0.04283831543443286,-0.0018021017858190422,0.0018021017858190422
A01,w,w,0.0,0.0018009769650255707,0.0018009769650255707,0.0018009769650255707
A03,ʊ,w,0.011401725491777186,0.013199734752427944,0.0017980092606507576,0.0017980092606507576
A03,ɔ̃,|,0.012547817840077784,0.010750764434202833,-0.0017970534058749515,0.0017970534058749515
A04,l,p,0.009778227645872007,0.011572732230970474,0.0017945045850984668,0.0017945045850984668
A02,ɔː,œ̃,0.013429509982475796,0.011636372816834162,-0.0017931371656416343,0.0017931371656416343
A02,ɔ̃,aɪ,0.01144965191118137,0.009659435624857108,-0.001790216286324262,0.001790216286324262
A02,ɔø,aɪ,0.01775869757589283,0.01596929772875209,-0.00178939984714074,0.00178939984714074
A01,vʲ,ɛː,0.014871986930379383,0.01666111761158948,0.001789130681210097,0.001789130681210097
A05,tʃ,x,0.014714452578992902,0.012925640177344535,-0.0017888124016483663,0.0017888124016483663
A03,f,ɡ,0.003776245459480934,0.00556368436845972,0.0017874389089787865,0.0017874389089787865
A05,t,tʲ,0.0010176704518584036,0.002803498396139626,0.0017858279442812225,0.0017858279442812225
A04,ʊ,x,0.013308969232498639,0.011524449811675181,-0.0017845194208234577,0.0017845194208234577
A03,vʲ,oː,0.008817977828859791,0.010599722576607799,0.0017817447477480076,0.0017817447477480076
A06,x,tʃ,0.021388438904943127,0.023166833975619854,0.001778395070676727,0.001778395070676727
A04,tʃ,eɪ,0.028101005963575485,0.029878279892219386,0.0017772739286439007,0.0017772739286439007
A02,tʲ,t,0.023413114084133272,0.025189979441940458,0.0017768653578071857,0.0017768653578071857
A04,tʲ,tʲ,0.0032651503162815895,0.005041777620365383,0.0017766273040837935,0.0017766273040837935
A02,vʲ,aɪə,0.028645285615490422,0.026873039882040723,-0.001772245733449699,0.001772245733449699
A02,tʃ,x,0.014714452578992902,0.012943347606600725,-0.0017711049723921762,0.0017711049723921762
A02,ɹ,ɾ,0.00630580873074074,0.004540104427301587,-0.001765704303439153,0.001765704303439153
A03,t,ɛɪ,0.005182975291714138,0.006946084939123791,0.0017631096474096525,0.0017631096474096525
A02,k,f,0.007984263324393628,0.006221639589091327,-0.0017626237353023013,0.0017626237353023013
A05,1,ʊ,0.007065798528536139,0.005304066872060036,-0.0017617316564761034,0.0017617316564761034
A03,uː,l,0.023922773807042434,0.02567973849498353,0.0017569646879410962,0.0017569646879410962
A04,x,p,0.021560513435249187,0.0198036216594529,-0.0017568917757962883,0.0017568917757962883
A03,e,e,0.0,0.0017563228553174994,0.0017563228553174994,0.0017563228553174994
A05,ɛ̃,aɪ,0.01260894203133197,0.014360525537925316,0.0017515835065933464,0.0017515835065933464
A05,ɔø,aɪ,0.01775869757589283,0.016008511214231143,-0.0017501863616616875,0.0017501863616616875
A05,tʲ,tʲ,0.0032651503162815895,0.0015151864286435217,-0.0017499638876380679,0.0017499638876380679
A03,ɔ̃,aɪ,0.01144965191118137,0.009699913725034905,-0.0017497381861464652,0.0017497381861464652
A04,ŋ,θ,0.016153397612957775,0.014405168936111839,-0.0017482286768459362,0.0017482286768459362
A02,1,|,0.006972203983055875,0.008718831150446206,0.0017466271673903305,0.0017466271673903305
A03,ɐ,ɐ,0.002717748076271166,0.004463947295056098,0.001746199218784932,0.001746199218784932
A03,ʊ,uː,0.013414177960035705,0.015158487692330353,0.001744309732294648,0.001744309732294648
A06,ɛ̃,ɛː,0.011805601423680588,0.01006135370951276,-0.0017442477141678282,0.0017442477141678282
A04,x,t,0.022604079650481224,0.02086031725147803,-0.0017437623990031945,0.0017437623990031945
A04,ɔː,tʲ,0.01138358402651695,0.009641851690148863,-0.0017417323363680872,0.0017417323363680872
A03,p,i,0.012633591119938609,0.010894875321022124,-0.001738715798916485,0.001738715798916485
A04,ʊ,ɲ,0.0,0.0017364420649752586,0.0017364420649752586,0.0017364420649752586
A06,k,aɪə,0.0030792353264352083,0.0013433955266490402,-0.0017358397997861682,0.0017358397997861682
A06,ʑ,fʲ,0.0,0.0017350601736942685,0.0017350601736942685,0.0017350601736942685
A01,f,k,0.027966833235014667,0.026232725991003604,-0.0017341072440110634,0.0017341072440110634
A04,ʊ,y,0.0017327570888181446,0.0,-0.0017327570888181446,0.0017327570888181446
A03,tʲ,ɛɪ,0.01394668744026608,0.012214184673007904,-0.0017325027672581757,0.0017325027672581757
A04,ŋ,øː,0.02305150994394899,0.021321948605089878,-0.001729561338859112,0.001729561338859112
A04,iː,iː,0.0017292594574924163,0.0,-0.0017292594574924163,0.0017292594574924163
A02,ɛ̃,aː,0.004761843373882729,0.0030330316047097856,-0.001728811769172943,0.001728811769172943
A02,i,aɪə,0.0017279122620764966,0.0,-0.0017279122620764966,0.0017279122620764966
A06,i,aɪə,0.0017279122620764966,0.0,-0.0017279122620764966,0.0017279122620764966
A01,p,ɛ,0.012610561371534575,0.01088276161845072,-0.0017277997530838543,0.0017277997530838543
A01,1,aɪ,0.009922565906271897,0.008196027071353864,-0.0017265388349180337,0.0017265388349180337
